SoldPricePerSqft,PctForeclosured,PctIncreasing,Metro,County,Turnover,Month,PctDecreasing,ListingPricePerSqft,PctPriceReductions,ForeclosuresRatio,State,PriceToRentRatio,SaleToListRatio,ListingPrice,NumberForRent,SoldPrice,City,Year,Quarter
77.2066,0.9091,38.23,Hickory,Burke,2.9258,4,52.9,93.79785605,0.0,0.36486666700000003,NC,0.0,0.8898776420000001,164900,0.0,105950.0,Morganton,2009,2
78.8616,0.9091,38.23,Hickory,Burke,2.7458,5,52.85,95.43766578,0.0,0.365075,NC,0.0,0.909176971,169900,0.0,104050.0,Morganton,2009,2
86.0825,0.9091,48.35,Hickory,Burke,2.6826,6,43.4,96.23115578,0.0,0.365283333,NC,0.0,0.9284763,168900,0.0,114350.0,Morganton,2009,2
81.8886,0.9091,42.6,Hickory,Burke,2.7167,7,48.73,95.30927835,0.0,0.365491667,NC,0.0,0.947775629,159900,0.0,110425.0,Morganton,2009,3
72.3189,0.9091,26.64,Hickory,Burke,2.5367,8,67.51,96.7185528,0.0,0.3657,NC,0.0,0.938156725,159900,0.0,105275.0,Morganton,2009,3
77.5902,0.9091,42.59,Hickory,Burke,2.3476,9,50.76,97.75097784,0.0,0.397675,NC,0.0,0.928537822,164900,0.0,109350.0,Morganton,2009,3
79.3434,0.9091,48.99,Hickory,Burke,2.3354,10,44.15,97.63313609,0.0,0.42965,NC,0.0,0.9189189190000001,159900,0.0,108450.0,Morganton,2009,4
74.08800000000001,0.9091,36.37,Hickory,Burke,2.3885,11,57.41,96.23115578,0.0,0.461625,NC,0.0,0.916845417,157900,0.0,102950.0,Morganton,2009,4
72.0338,0.9091,63.63,Hickory,Burke,2.4489,12,30.49,96.4957265,0.0,0.4936,NC,0.0,0.914771915,159900,0.0,97300.0,Morganton,2009,4
82.2593,0.9091,89.41,Hickory,Burke,2.4848,1,8.1,95.46952224,0.0,0.525575,NC,0.0,0.912698413,159900,0.0,124750.0,Morganton,2010,1
81.2816,0.9091,73.19,Hickory,Burke,2.5431,2,19.78,94.37006522,7.5718,0.55755,NC,0.0,0.912849206,159900,11.0,124750.0,Morganton,2010,1
76.4248,0.9091,29.42,Hickory,Burke,2.5164,3,60.27,92.99007444,10.8466,0.589525,NC,0.0,0.9129999999999999,159900,11.0,105125.0,Morganton,2010,1
78.5486,0.9091,23.88,Hickory,Burke,2.4897,4,67.29,92.49521989,15.1844,0.6215,NC,0.0,0.9395,164900,11.0,111625.0,Morganton,2010,2
77.9101,0.9091,20.35,Hickory,Burke,2.5834,5,71.27,93.10986965,16.1165,0.653475,NC,0.0,0.9525,165000,11.0,111750.0,Morganton,2010,2
89.3012,0.9091,7.44,Hickory,Burke,2.5634,6,89.17,92.49521989,19.6597,0.68545,NC,0.0,0.9434,157499,11.0,127450.0,Morganton,2010,2
81.5838,0.9091,3.25,Hickory,Burke,2.4553,7,95.46,89.77045908,18.067999999999998,0.717425,NC,0.0,0.9315590570000001,157000,11.0,110400.0,Morganton,2010,3
69.4371,0.9091,6.81,Hickory,Burke,2.4686,8,89.83,91.23015873,11.4983,0.7494,NC,0.0,0.919718113,159900,11.0,96150.0,Morganton,2010,3
58.2124,0.9091,3.78,Hickory,Burke,2.5153,9,94.71,91.62672681,7.7686,0.5246,NC,0.0,0.90787717,159900,11.0,77950.0,Morganton,2010,3
69.8847,0.9091,20.9,Hickory,Burke,2.4953,10,69.73,91.62672681,8.4279,0.5172772729999999,NC,10.26,0.915,159900,11.0,94350.0,Morganton,2010,4
73.3536,0.9091,32.47,Hickory,Burke,2.4286,11,56.66,91.87739464,6.2914,0.509954545,NC,10.39,0.9346,157000,11.0,83950.0,Morganton,2010,4
72.8551,0.9091,15.37,Hickory,Burke,2.3081,12,77.95,91.62672681,6.2706,0.502631818,NC,9.99,0.9308,156900,11.0,87200.0,Morganton,2010,4
60.79600000000001,0.9091,4.64,Hickory,Burke,2.3412,1,93.31,91.62672681,5.6543,0.49530909100000003,NC,9.98,0.927,151900,11.0,84350.0,Morganton,2011,1
59.2186,0.9091,1.57,Hickory,Burke,2.4486,2,98.03,90.89635854,5.9006,0.487986364,NC,9.82,0.8863,159900,11.0,91450.0,Morganton,2011,1
73.3043,0.9091,3.55,Hickory,Burke,2.4486,3,95.29,92.15867159,7.9365,0.480663636,NC,9.79,0.9183,157900,11.0,121050.0,Morganton,2011,1
62.8683,0.9091,5.78,Hickory,Burke,2.4597,4,91.13,90.57971014,9.5912,0.473340909,NC,9.57,0.91315,154900,11.0,78500.0,Morganton,2011,2
64.839,0.9091,7.95,Hickory,Burke,2.4398,5,87.33,90.0,11.811,0.466018182,NC,9.3,0.9079999999999999,159000,11.0,95000.0,Morganton,2011,2
73.9741,0.9091,17.52,Hickory,Burke,2.5624,6,72.91,91.38888889,10.5991,0.458695455,NC,9.15,0.9209,159000,11.0,111450.0,Morganton,2011,2
71.3487,0.8943,38.98,Hickory,Burke,2.5362,7,46.96,91.20437956,8.6364,0.45137272700000003,NC,9.11,0.9298,149900,11.0,93500.0,Morganton,2011,3
68.9444,0.8795,40.88,Hickory,Burke,2.6345,8,45.34,94.57900807,8.309,0.44405,NC,9.03,0.9263,149900,11.0,89300.0,Morganton,2011,3
64.8411,0.8647,32.69,Hickory,Burke,2.575,9,53.35,94.28412875,5.9155,0.43672727299999997,NC,9.07,0.9151,154900,11.0,88575.0,Morganton,2011,3
53.1574,0.8499,9.41,Hickory,Burke,2.5095,10,86.35,94.22348485,6.834,0.429404545,NC,8.99,0.921470175,155400,11.0,76175.0,Morganton,2011,4
53.5698,0.8351,6.68,Hickory,Burke,2.5095,11,90.47,94.95614035,5.617999999999999,0.422081818,NC,9.06,0.927840351,158500,11.0,91950.0,Morganton,2011,4
65.217,0.8203,12.57,Hickory,Burke,2.5442,12,82.06,92.87383178,5.1948,0.414759091,NC,9.17,0.934210526,151900,11.0,108150.0,Morganton,2011,4
68.9575,0.8055,20.87,Hickory,Burke,2.676,1,69.8,92.58419689,4.7761,0.407436364,NC,9.27,0.9254,149900,11.0,104550.0,Morganton,2012,1
70.9927,0.7907,83.69,Hickory,Burke,2.6765,2,10.49,93.80097879,5.5807,0.400113636,NC,9.29,0.9128,149200,11.0,110400.0,Morganton,2012,1
66.7578,0.7759,80.07,Hickory,Burke,2.7952,3,12.71,93.83802817,5.5556,0.39279090899999997,NC,9.38,0.9166,149900,11.0,114350.0,Morganton,2012,1
74.4446,0.7611,83.99,Hickory,Burke,2.9662,4,9.85,93.83802817,4.7128,0.38546818200000005,NC,9.13,0.9129,154900,11.0,110650.0,Morganton,2012,2
75.4792,0.7463,80.84,Hickory,Burke,3.0323,5,12.03,94.17922948,5.8394,0.378145455,NC,9.14,0.9344,159900,11.0,104750.0,Morganton,2012,2
78.7325,0.7463,74.63,Hickory,Burke,3.0653,6,16.45,92.33695652,6.7416,0.370822727,NC,9.08,0.9582,149200,11.0,100500.0,Morganton,2012,2
79.8411,0.7463,74.22,Hickory,Burke,3.1180000000000003,7,16.43,92.52645503,8.0238,0.3635,NC,9.23,0.9381,149900,11.0,95875.0,Morganton,2012,3
78.2928,0.7463,55.98,Hickory,Burke,3.1889999999999996,8,32.78,92.10526316,7.7165,2.19415,NC,9.27,0.9185,144900,11.0,97825.0,Morganton,2012,3
71.2432,0.7890166670000001,81.69,Hickory,Burke,3.2248,9,13.04,91.10169492,7.4485,4.0248,NC,9.31,0.9198,149900,11.0,91950.0,Morganton,2012,3
60.0164,0.831733333,85.93,Hickory,Burke,3.4161,10,10.68,88.42307692,6.425,3.5341,NC,9.33,0.9243,139900,11.0,81200.0,Morganton,2012,4
62.4927,0.87445,68.83,Hickory,Burke,3.5441,11,23.43,89.32941752,8.6655,4.6037,NC,9.29,0.9323,149900,11.0,95975.0,Morganton,2012,4
53.3879,0.917166667,84.76,Hickory,Burke,3.5755,12,11.89,90.6462585,8.0,3.6459,NC,9.28,0.9273,152900,11.0,92775.0,Morganton,2012,4
67.6041,0.959883333,75.82,Hickory,Burke,3.594,1,18.88,88.26210826,7.1984,3.0789,NC,9.27,0.9398,144500,11.0,91550.0,Morganton,2013,1
79.7031,1.0026,67.86,Hickory,Burke,3.7455,2,25.24,90.0,4.9107,3.0985,NC,9.18,0.9406,149000,11.0,101125.0,Morganton,2013,1
59.0862,1.045316667,60.7,Hickory,Burke,3.8234,3,31.45,93.13233025,8.0963,2.2434,NC,9.19,0.9259,159900,11.0,75975.0,Morganton,2013,1
55.0555,1.088033333,40.22,Hickory,Burke,3.8278,4,51.39,94.2670537,8.3512,2.7355,NC,9.13,0.9277,162000,11.0,71100.0,Morganton,2013,2
62.6051,1.13075,42.78,Hickory,Burke,3.8727,5,48.94,92.62166405,7.8224,4.0098,NC,9.13,0.9293,159900,11.0,86350.0,Morganton,2013,2
80.9651,1.173466667,55.97,Hickory,Burke,3.8143,6,32.9,92.62166405,8.2353,3.9952,NC,9.09,0.9325,157500,11.0,110650.0,Morganton,2013,2
75.5271,1.216183333,53.37,Hickory,Burke,3.8737,7,34.76,92.48170326,7.4004,4.5836,NC,9.1,0.9238,146900,11.0,117625.0,Morganton,2013,3
67.1947,1.2589,53.4,Hickory,Burke,3.7941,8,34.83,93.82994733,9.7691,5.0307,NC,9.12,0.9293,159900,11.0,103625.0,Morganton,2013,3
68.67,1.301616667,50.09,Hickory,Burke,3.81,9,38.54,94.60227273,11.5385,5.2777,NC,9.11,0.9374,164900,11.0,96250.0,Morganton,2013,3
72.4637,1.344333333,50.72,Hickory,Burke,3.7994,10,39.28,95.60229446,12.1265,6.1395,NC,9.08,0.934,164900,11.0,90250.0,Morganton,2013,4
73.0156,1.38705,56.21,Hickory,Burke,3.6774,11,34.12,93.9177102,14.527000000000001,5.0372,NC,9.35,0.9342,164900,11.0,104700.0,Morganton,2013,4
72.6873,1.429766667,62.19,Hickory,Burke,3.6721,12,28.22,92.93351929,11.6667,4.6477,NC,9.64,0.9352,159900,11.0,107550.0,Morganton,2013,4
65.5117,1.4724833330000002,59.12,Hickory,Burke,3.6243,1,31.67,91.74917492,10.1145,3.9646,NC,9.74,0.93075,159500,11.0,99750.0,Morganton,2014,1
69.6825,1.5152,48.31,Hickory,Burke,3.4492,2,40.71,98.30908376,11.002,4.9195,NC,9.54,0.9263,165000,12.0,95500.0,Morganton,2014,1
71.422,1.49505,46.02,Hickory,Burke,3.3431,3,42.41,97.23160027,7.5157,6.5088,NC,9.73,0.9427,164900,12.0,102275.0,Morganton,2014,1
75.1237,1.4749,40.51,Hickory,Burke,3.29,4,49.5,98.55403349,7.5099,7.4752,NC,9.6,0.9515,168500,12.0,108475.0,Morganton,2014,2
74.5417,1.3622,41.53,Hickory,Burke,3.1679,5,50.0,97.18918919,7.7213,7.2175,NC,9.49,0.9481,168000,12.0,112100.0,Morganton,2014,2
71.6138,1.2495,40.54,Hickory,Burke,3.2475,6,51.76,98.08884298,8.6397,6.7703,NC,9.39,0.9468,168000,12.0,93875.0,Morganton,2014,2
61.3181,1.6038,40.88,Hickory,Burke,3.29,7,51.54,96.86878728,9.5841,6.7951,NC,9.31,0.9446,168000,12.0,86455.0,Morganton,2014,3
61.0071,9.5973,38.92,Hickory,Burke,3.2847,8,54.67,96.15304487,11.215,5.1995,NC,9.25,0.9464,162500,12.0,79035.0,Morganton,2014,3
67.0078,10.7852,37.33,Hickory,Burke,3.2422,9,56.0,96.15304487,12.0148,3.8132,NC,9.27,0.9515,164900,12.0,94265.0,Morganton,2014,3
74.8007,10.3369,35.57,Hickory,Burke,3.2529,10,58.02,95.96293845,10.989,3.93,NC,9.36,0.9608,164900,12.0,103600.0,Morganton,2014,4
70.5426,13.5484,38.28,Hickory,Burke,3.2422,11,55.52,94.94680851,10.0733,4.7444,NC,9.46,0.9279999999999999,159900,12.0,90500.0,Morganton,2014,4
74.06,11.5925,37.89,Hickory,Burke,3.1839,12,56.16,93.75,9.1255,4.0531,NC,9.46,0.9239,150000,12.0,104650.0,Morganton,2014,4
65.7322,14.6966,39.49,Hickory,Burke,3.1573,1,54.54,94.85111663,9.4595,2.7589,NC,9.56,0.9176,150000,12.0,97500.0,Morganton,2015,1
65.6718,15.0653,40.12,Hickory,Burke,3.1467,2,53.9,96.71467147,10.0196,4.6285,NC,9.52,0.9227,152900,12.0,98500.0,Morganton,2015,1
71.2306,13.8453,40.39,Hickory,Burke,3.1626,3,53.61,0.0,0.0,4.2206,NC,9.4,0.0,0,12.0,112750.0,Morganton,2015,1
76.9243,16.1438,34.41,Hickory,Burke,3.0989999999999998,4,57.78,0.0,0.0,3.5624,NC,9.23,0.0,0,12.0,114000.0,Morganton,2015,2
71.4243,15.4902,30.04,Hickory,Burke,3.1308,5,61.49,0.0,0.0,3.5091,NC,9.13,0.0,0,12.0,112950.0,Morganton,2015,2
73.4299,12.7451,29.98,Hickory,Burke,2.9769,6,60.76,0.0,0.0,2.8286,NC,9.03,0.0,0,12.0,106750.0,Morganton,2015,2
148.1806,0.4717,91.33,Hartford,Hartford,6.2078,1,5.02,0.0,0.0,0.987,CT,0.0,0.0,0,0.0,229950.0,West Hartford,2004,1
147.2869,0.4717,90.95,Hartford,Hartford,6.2851,2,5.31,0.0,0.0,0.586,CT,0.0,0.0,0,0.0,234250.0,West Hartford,2004,1
147.5155,0.4717,90.45,Hartford,Hartford,6.3469,3,5.33,0.0,0.0,0.70865,CT,0.0,0.0,0,0.0,235650.0,West Hartford,2004,1
151.6395,0.4717,93.08,Hartford,Hartford,6.45,4,3.69,0.0,0.0,0.8313,CT,0.0,0.0,0,0.0,246620.0,West Hartford,2004,2
153.6339,0.4717,94.74,Hartford,Hartford,6.5221,5,2.71,0.0,0.0,1.6812,CT,0.0,0.0,0,0.0,238821.5,West Hartford,2004,2
155.4507,0.74,97.0,Hartford,Hartford,6.5015,6,1.57,0.0,0.0,1.2995,CT,0.0,0.0,0,0.0,243518.5,West Hartford,2004,2
160.7439,0.7596,97.61,Hartford,Hartford,6.5221,7,1.23,0.0,0.0,1.5755,CT,0.0,0.0,0,0.0,252971.5,West Hartford,2004,3
162.0165,0.6949,97.68,Hartford,Hartford,6.656000000000001,8,1.03,0.0,0.0,1.3486,CT,0.0,0.0,0,0.0,254348.5,West Hartford,2004,3
164.2839,0.3374,96.91,Hartford,Hartford,6.5994,9,1.44,0.0,0.0,1.5033,CT,0.0,0.0,0,0.0,260820.5,West Hartford,2004,3
162.6567,0.42144,95.98,Hartford,Hartford,6.5272,10,2.05,0.0,0.0,1.5581,CT,0.0,0.0,0,0.0,268814.35,West Hartford,2004,4
160.0709,0.50548,96.47,Hartford,Hartford,6.5889999999999995,11,1.75,0.0,0.0,1.9080000000000001,CT,0.0,0.0,0,0.0,254206.15,West Hartford,2004,4
159.5916,0.5895199999999999,93.47,Hartford,Hartford,6.7436,12,3.22,0.0,0.0,1.8139,CT,0.0,0.0,0,0.0,248425.0,West Hartford,2004,4
157.0072,0.67356,88.5,Hartford,Hartford,6.7333,1,6.32,0.0,0.0,1.1763,CT,0.0,0.0,0,0.0,241645.0,West Hartford,2005,1
156.0848,0.7576,93.06,Hartford,Hartford,6.6921,2,3.51,0.0,0.0,1.0073,CT,0.0,0.0,0,0.0,249221.5,West Hartford,2005,1
154.2275,0.78655,92.68,Hartford,Hartford,6.5889999999999995,3,3.95,0.0,0.0,0.755,CT,0.0,0.0,0,0.0,246148.5,West Hartford,2005,1
160.0099,0.8155,91.07,Hartford,Hartford,6.486000000000001,4,4.95,0.0,0.0,0.8941,CT,0.0,0.0,0,0.0,246650.0,West Hartford,2005,2
165.3481,0.9437,88.81,Hartford,Hartford,6.4242,5,6.85,0.0,0.0,1.5357,CT,0.0,0.0,0,0.0,261150.0,West Hartford,2005,2
170.3765,0.8556,88.48,Hartford,Hartford,6.6251,6,6.55,0.0,0.0,1.4457,CT,0.0,0.0,0,0.0,271487.5,West Hartford,2005,2
173.4056,0.3743,83.74,Hartford,Hartford,6.6457,7,9.03,0.0,0.0,1.7648,CT,0.0,0.0,0,0.0,272762.5,West Hartford,2005,3
178.8388,0.3683,85.17,Hartford,Hartford,6.7848,8,8.21,0.0,0.0,1.1689,CT,0.0,0.0,0,0.0,269750.0,West Hartford,2005,3
177.5644,0.711,84.1,Hartford,Hartford,6.9548,9,8.67,0.0,0.0,0.7778,CT,0.0,0.0,0,0.0,274300.0,West Hartford,2005,3
180.2069,1.0537,85.64,Hartford,Hartford,7.0166,10,7.44,0.0,0.0,1.0841,CT,0.0,0.0,0,0.0,271450.0,West Hartford,2005,4
180.5723,0.6796,85.91,Hartford,Hartford,6.9754,11,7.49,0.0,0.0,1.2019,CT,0.0,0.0,0,0.0,273858.0,West Hartford,2005,4
177.4176,1.3014,84.83,Hartford,Hartford,6.8209,12,8.39,0.0,0.0,1.1707,CT,0.0,0.0,0,0.0,286983.1,West Hartford,2005,4
180.7698,4.2158,86.92,Hartford,Hartford,6.7488,1,7.04,0.0,0.0,0.5441,CT,0.0,0.0,0,0.0,288074.9,West Hartford,2006,1
174.877,2.7592,82.61,Hartford,Hartford,6.7591,2,9.09,0.0,0.0,0.7543,CT,0.0,0.0,0,0.0,290579.0,West Hartford,2006,1
170.3134,1.6937,78.32,Hartford,Hartford,6.7591,3,12.45,0.0,0.0,2.1526,CT,0.0,0.0,0,0.0,277520.3,West Hartford,2006,1
172.3162,1.4647,80.28,Hartford,Hartford,6.8260000000000005,4,10.8,0.0,0.0,2.2243,CT,0.0,0.0,0,0.0,275708.7,West Hartford,2006,2
176.7914,1.2357,73.65,Hartford,Hartford,6.8672,5,15.1,0.0,0.0,1.1025,CT,0.0,0.0,0,0.0,283300.0,West Hartford,2006,2
177.4055,1.0067,66.53,Hartford,Hartford,6.7848,6,19.55,0.0,0.0,0.5289,CT,0.0,0.0,0,0.0,286575.0,West Hartford,2006,2
180.4635,0.7047,68.59,Hartford,Hartford,6.6509,7,18.6,0.0,0.0,1.571,CT,0.0,0.0,0,0.0,293625.0,West Hartford,2006,3
183.1202,1.1354,49.39,Hartford,Hartford,6.3727,8,33.23,0.0,0.0,2.4112,CT,0.0,0.0,0,0.0,302700.0,West Hartford,2006,3
186.166,0.5833,52.18,Hartford,Hartford,6.1099,9,31.26,0.0,0.0,2.4906,CT,0.0,0.0,0,0.0,303465.0,West Hartford,2006,3
180.304,0.7227,50.14,Hartford,Hartford,6.0687,10,33.56,0.0,0.0,2.3133,CT,0.0,0.0,0,0.0,281485.0,West Hartford,2006,4
178.3461,0.8621,38.23,Hartford,Hartford,5.909,11,45.32,0.0,0.0,2.2876,CT,0.0,0.0,0,0.0,271000.0,West Hartford,2006,4
177.9446,1.3177,33.62,Hartford,Hartford,5.7957,12,50.32,0.0,0.0,2.3644,CT,0.0,0.0,0,0.0,264500.0,West Hartford,2006,4
174.6299,0.7586,39.2,Hartford,Hartford,5.8317,1,45.43,0.0,0.0,1.7527,CT,0.0,0.0,0,0.0,269700.0,West Hartford,2007,1
170.3307,0.83385,32.76,Hartford,Hartford,5.8163,2,52.03,0.0,0.0,1.3389,CT,0.0,0.0,0,0.0,254300.0,West Hartford,2007,1
171.0327,0.9091,32.57,Hartford,Hartford,5.6823,3,51.23,0.0,0.0,1.1811,CT,0.0,0.0,0,0.0,248625.0,West Hartford,2007,1
170.9439,0.7304666670000001,23.42,Hartford,Hartford,5.5123,4,62.48,0.0,0.0,1.9679,CT,0.0,0.0,0,0.0,255100.0,West Hartford,2007,2
175.7151,0.5518333329999999,28.51,Hartford,Hartford,5.4814,5,55.54,0.0,0.0,1.9507,CT,0.0,0.0,0,0.0,273275.0,West Hartford,2007,2
182.2731,0.3732,33.38,Hartford,Hartford,5.3887,6,47.99,0.0,0.0,1.7758,CT,0.0,0.0,0,0.0,297525.0,West Hartford,2007,2
186.1667,1.00015,27.65,Hartford,Hartford,5.3217,7,52.79,0.0,0.0,1.3564,CT,0.0,0.0,0,0.0,300725.0,West Hartford,2007,3
185.0082,1.6271,34.83,Hartford,Hartford,5.3681,8,43.9,0.0,0.0,2.0217,CT,0.0,0.0,0,0.0,303000.0,West Hartford,2007,3
175.8521,1.0606,24.71,Hartford,Hartford,5.2754,9,56.56,0.0,0.0,1.6977,CT,0.0,0.0,0,0.0,286000.0,West Hartford,2007,3
169.8256,0.4545,20.69,Hartford,Hartford,5.126,10,63.19,0.0,0.0,1.6492,CT,0.0,0.0,0,0.0,280250.0,West Hartford,2007,4
168.0093,0.51795,23.37,Hartford,Hartford,5.1981,11,59.42,0.0,0.0,1.8382,CT,0.0,0.0,0,0.0,287000.0,West Hartford,2007,4
171.4757,0.5814,55.96,Hartford,Hartford,5.2754,12,27.52,0.0,0.0,1.2798,CT,0.0,0.0,0,0.0,284872.5,West Hartford,2007,4
169.6687,3.4682,15.37,Hartford,Hartford,5.1929,1,73.85,0.0,0.0,1.0924,CT,0.0,0.0,0,0.0,274295.75,West Hartford,2008,1
159.5285,2.3173,16.85,Hartford,Hartford,5.0487,2,70.98,0.0,0.0,1.0649,CT,0.0,0.0,0,0.0,261926.75,West Hartford,2008,1
171.8117,1.47115,33.69,Hartford,Hartford,5.1311,3,48.8,0.0,0.0,1.4805,CT,0.0,0.0,0,0.0,293000.0,West Hartford,2008,1
177.5038,0.625,20.74,Hartford,Hartford,5.1826,4,64.69,0.0,0.0,1.6391,CT,0.0,0.0,0,0.0,316050.0,West Hartford,2008,2
173.5379,0.83,16.41,Hartford,Hartford,5.0126,5,72.67,0.0,0.0,1.7132,CT,0.0,0.0,0,0.0,310800.0,West Hartford,2008,2
175.8927,1.035,13.15,Hartford,Hartford,4.9353,6,77.24,0.0,0.0,2.464,CT,0.0,0.0,0,0.0,296150.0,West Hartford,2008,2
176.8963,1.0649,13.65,Hartford,Hartford,4.925,7,75.41,0.0,0.0,2.7628,CT,0.0,0.0,0,0.0,302550.0,West Hartford,2008,3
178.9077,2.0696,9.83,Hartford,Hartford,4.7344,8,81.07,0.0,0.0,1.7237,CT,0.0,0.0,0,0.0,318450.0,West Hartford,2008,3
178.1299,2.2338,16.82,Hartford,Hartford,4.8684,9,69.09,0.0,0.0,1.7025,CT,0.0,0.0,0,0.0,304000.0,West Hartford,2008,3
177.144,2.4019,13.62,Hartford,Hartford,4.7396,10,74.84,182.475,0.0,1.9834,CT,0.0,0.9665,309000,0.0,302875.0,West Hartford,2008,4
176.4858,2.0785,13.11,Hartford,Hartford,4.6468,11,76.3,180.1745636,0.0,2.1897,CT,0.0,0.9721,299900,0.0,285525.0,West Hartford,2008,4
173.1547,1.7485,5.24,Hartford,Hartford,4.5489999999999995,12,90.16,180.880579,0.0,1.3807,CT,0.0,0.9704,299900,0.0,303350.0,West Hartford,2008,4
167.0787,0.7951,17.73,Hartford,Hartford,4.4099,1,69.25,180.5488686,0.0,0.5256,CT,0.0,0.9576,299900,0.0,269200.0,West Hartford,2009,1
162.5447,0.72782,11.83,Hartford,Hartford,4.3532,2,78.87,182.62987009999998,0.0,0.6905,CT,0.0,0.9555,319900,0.0,268165.0,West Hartford,2009,1
162.2513,0.66054,8.64,Hartford,Hartford,4.1883,3,84.78,180.07270319999998,0.0,1.8313,CT,0.0,0.9573,314900,0.0,266750.0,West Hartford,2009,1
163.4691,0.59326,14.13,Hartford,Hartford,4.0235,4,75.99,179.2114695,0.0,2.0778,CT,0.0,0.9661,319900,0.0,269185.0,West Hartford,2009,2
166.8818,0.52598,17.66,Hartford,Hartford,3.9872,5,70.21,178.0241935,0.0,1.9258,CT,0.0,0.9714,317900,0.0,273600.0,West Hartford,2009,2
173.9826,0.4587,23.01,Hartford,Hartford,3.9514,6,62.73,175.66666669999998,0.0,2.5397,CT,0.0,0.9723,317900,0.0,277150.0,West Hartford,2009,2
174.7706,0.9647,21.44,Hartford,Hartford,3.8054,7,64.66,175.10216,0.0,1.7154,CT,0.0,0.9677,317500,0.0,286975.0,West Hartford,2009,3
170.3552,1.5605,27.02,Hartford,Hartford,3.8568,8,56.39,174.3540052,0.0,2.8037,CT,0.0,0.9671,299900,0.0,292525.0,West Hartford,2009,3
171.3297,1.6662,23.42,Hartford,Hartford,3.7915,9,61.89,173.6694678,0.0,5.3645,CT,0.0,0.9646,300000,0.0,273625.0,West Hartford,2009,3
174.9301,3.1592,31.02,Hartford,Hartford,3.9129,10,52.87,173.6694678,0.0,4.4241,CT,0.0,0.9695,299900,0.0,266300.0,West Hartford,2009,4
172.1647,5.9271,39.92,Hartford,Hartford,4.0565,11,44.49,169.6475196,0.0,3.0726,CT,0.0,0.9674,289900,0.0,274050.0,West Hartford,2009,4
168.1815,9.4235,33.59,Hartford,Hartford,4.077,12,51.63,168.1081081,0.0,2.2145,CT,0.0,0.9616,289000,0.0,294800.0,West Hartford,2009,4
167.6002,7.2617,37.07,Hartford,Hartford,4.1284,1,46.83,169.8843095,0.0,2.5337,CT,0.0,0.9566,289900,0.0,273750.0,West Hartford,2010,1
167.3148,4.6734,51.26,Hartford,Hartford,4.1688,2,32.46,172.1903199,10.9091,1.9393,CT,0.0,0.9593,297500,13.0,267250.0,West Hartford,2010,1
169.8607,3.3656,41.19,Hartford,Hartford,4.3074,3,42.06,174.71327140000002,12.3894,2.3055,CT,0.0,0.9655,289900,21.0,281250.0,West Hartford,2010,1
173.5093,0.8889,48.25,Hartford,Hartford,6.1608,4,34.57,174.9375,18.8202,3.747,CT,0.0,0.9718,289900,30.0,277000.0,West Hartford,2010,2
175.7992,1.7914,42.31,Hartford,Hartford,6.1614,5,38.83,174.249758,23.2955,4.6615,CT,0.0,0.9705,292000,22.0,271400.0,West Hartford,2010,2
176.5584,2.8596,38.95,Hartford,Hartford,6.1306,6,41.86,175.0,22.4115,9.4263,CT,0.0,0.9734,294900,16.0,285425.0,West Hartford,2010,2
175.3647,2.065,29.05,Hartford,Hartford,6.1143,7,52.47,174.54044119999998,20.6683,7.7416,CT,0.0,0.9654,299900,33.0,288977.5,West Hartford,2010,3
177.0311,3.6012,26.47,Hartford,Hartford,6.0116,8,56.75,171.0212545,17.527,6.3323,CT,0.0,0.9687,299900,55.0,291772.5,West Hartford,2010,3
178.2946,3.3728,21.32,Hartford,Hartford,5.9433,9,63.61,173.35314509999998,15.8463,6.0169,CT,0.0,0.9585,319000,60.0,281375.0,West Hartford,2010,3
174.7641,4.2934,30.22,Hartford,Hartford,6.0285,10,53.6,175.11700469999997,19.2638,4.098,CT,13.4,0.956,310000,70.0,280500.0,West Hartford,2010,4
168.942,2.5132,22.82,Hartford,Hartford,4.9903,11,63.75,171.7171717,20.410999999999998,3.927,CT,13.57,0.9583,299900,64.0,288150.0,West Hartford,2010,4
168.9166,2.7396,25.14,Hartford,Hartford,4.9315,12,60.49,171.534937,18.3016,3.5746,CT,13.23,0.9686,299900,69.0,309437.5,West Hartford,2010,4
170.995,2.1493,17.49,Hartford,Hartford,5.0073,1,71.21,173.1906218,14.9709,2.7381,CT,13.02,0.9733,299900,79.0,301062.5,West Hartford,2011,1
167.3448,3.6914,17.91,Hartford,Hartford,4.9654,2,70.58,172.8344856,14.2857,2.0774,CT,12.58,0.9645,302900,80.0,281000.0,West Hartford,2011,1
167.1082,5.5583,10.2,Hartford,Hartford,4.8843,3,81.17,173.6576121,15.8416,1.7885,CT,12.43,0.9622,302900,89.0,267950.0,West Hartford,2011,1
168.9924,5.1641,15.04,Hartford,Hartford,4.7176,4,74.85,172.24615380000003,20.155,3.273,CT,12.13,0.9615,295000,56.0,272465.0,West Hartford,2011,2
174.8606,5.9282,18.51,Hartford,Hartford,4.556,5,68.71,169.9622166,22.9638,4.7632,CT,12.08,0.9613,295000,51.0,285735.0,West Hartford,2011,2
174.5008,4.4549,18.09,Hartford,Hartford,4.2888,6,67.61,167.99544419999998,25.3361,6.5357,CT,12.15,0.9651,299900,48.0,288100.0,West Hartford,2011,2
